41.208.130.236 - - [20/May/2015:12:54:03 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:12:56:04 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:12:58:05 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:00:06 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:03:53 +0200] "GET /wp-admin HTTP/1.1" 301 199 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:03:53 +0200] "GET /wp-admin/ HTTP/1.1" 200 12344 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:03:55 +0200] "GET /wp-content/plugins/tweet-old-post/css/custom_dashboard_icon.css?ver=1432119834 HTTP/1.1" 200 388 "http://tournoi.bareit.fr/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:03:58 +0200] "GET /wp-admin/edit.php?post_type=page HTTP/1.1" 200 13863 "http://tournoi.bareit.fr/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:03:59 +0200] "GET /wp-content/plugins/tweet-old-post/css/custom_dashboard_icon.css?ver=1432119839 HTTP/1.1" 200 388 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:04:00 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:04:02 +0200] "GET /wp-admin/post.php?post=31&action=edit HTTP/1.1" 200 35092 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:04:04 +0200] "GET /wp-content/plugins/tweet-old-post/css/custom_dashboard_icon.css?ver=1432119843 HTTP/1.1" 200 388 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:04:05 +0200] "GET /wp-includes/js/tinymce/skins/lightgray/img/object.gif HTTP/1.1" 200 152 "http://tournoi.bareit.fr/wp-includes/js/tinymce/skins/lightgray/content.min.css?wp-mce-4109-20150505" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:05:04 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 141 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:06:05 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:08:05 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:10:05 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 84 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:10:13 +0200] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:10:13 +0200] "GET / HTTP/1.1" 200 5543 "http://www.bareit.fr/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:10:14 +0200] "GET /wp-content/themes/zerif-lite/style.css?ver=v1 HTTP/1.1" 304 - "http://tournoi.bareit.fr/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:10:34 +0200] "GET /wp-admin/ HTTP/1.1" 200 12343 "http://tournoi.bareit.fr/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:10:36 +0200] "GET /wp-content/plugins/tweet-old-post/css/custom_dashboard_icon.css?ver=1432120235 HTTP/1.1" 200 388 "http://tournoi.bareit.fr/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:10:37 +0200] "GET /wp-admin/edit.php?post_type=brackets HTTP/1.1" 200 11983 "http://tournoi.bareit.fr/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:10:39 +0200] "GET /wp-content/plugins/tweet-old-post/css/custom_dashboard_icon.css?ver=1432120238 HTTP/1.1" 200 388 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:10:39 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:10:41 +0200] "GET /wp-admin/post.php?post=12&action=edit HTTP/1.1" 200 31777 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:10:43 +0200] "GET /wp-content/plugins/tweet-old-post/css/custom_dashboard_icon.css?ver=1432120242 HTTP/1.1" 200 388 "http://tournoi.bareit.fr/wp-admin/post.php?post=12&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:11:01 +0200] "GET /wp-admin/edit.php?post_type=brackets&page=bracketpress_teams HTTP/1.1" 200 12032 "http://tournoi.bareit.fr/wp-admin/post.php?post=12&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:11:03 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 27 "http://tournoi.bareit.fr/wp-admin/post.php?post=12&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:11:04 +0200] "GET /wp-content/plugins/tweet-old-post/css/custom_dashboard_icon.css?ver=1432120263 HTTP/1.1" 200 388 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress_teams" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:11:13 +0200] "GET /wp-admin/edit.php?post_type=brackets&page=bracketpress HTTP/1.1" 200 9163 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress_teams" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:11:14 +0200] "GET /wp-content/plugins/tweet-old-post/css/custom_dashboard_icon.css?ver=1432120274 HTTP/1.1" 200 388 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:12:06 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:12:17 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress_teams" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:14:06 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:14:17 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress_teams" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:15:06 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:16:17 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress_teams" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:17:06 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 84 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:18:15 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:18:17 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress_teams" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:19:17 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:19:34 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress_teams" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:19:38 +0200] "GET /wp-admin/plugin-install.php HTTP/1.1" 200 12479 "http://tournoi.bareit.fr/wp-admin/edit.php?post_type=brackets&page=bracketpress_teams" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:19:42 +0200] "GET /wp-content/plugins/tweet-old-post/css/custom_dashboard_icon.css?ver=1432120780 HTTP/1.1" 200 388 "http://tournoi.bareit.fr/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:19:47 +0200] "GET /wp-admin/plugin-install.php?tab=search&s=tournament HTTP/1.1" 200 30879 "http://tournoi.bareit.fr/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:19:50 +0200] "GET /wp-content/plugins/tweet-old-post/css/custom_dashboard_icon.css?ver=1432120790 HTTP/1.1" 200 388 "http://tournoi.bareit.fr/wp-admin/plugin-install.php?tab=search&s=tournament" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:20:18 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:20:18 +0200] "GET /wp-admin/plugin-install.php?tab=plugin-information&plugin=sportspress& HTTP/1.1" 200 21675 "http://tournoi.bareit.fr/wp-admin/plugin-install.php?tab=search&s=tournament" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:20:21 +0200] "GET /wp-content/plugins/tweet-old-post/css/custom_dashboard_icon.css?ver=1432120820 HTTP/1.1" 200 388 "http://tournoi.bareit.fr/wp-admin/plugin-install.php?tab=plugin-information&plugin=sportspress&" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:20:21 +0200] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,thickbox,plugin-install&ver=4.2.2 HTTP/1.1" 200 8636 "http://tournoi.bareit.fr/wp-admin/plugin-install.php?tab=plugin-information&plugin=sportspress&" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:20:21 +0200] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load=dashicons,wp-admin,buttons&ver=4.2.2 HTTP/1.1" 200 70053 "http://tournoi.bareit.fr/wp-admin/plugin-install.php?tab=plugin-information&plugin=sportspress&" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
46.14.111.23 - - [20/May/2015:13:20:40 +0200] "GET /?page_id=2 HTTP/1.1" 200 4080 "http://tournoi.bareit.fr/?page_id=31" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
41.208.130.236 - - [20/May/2015:13:20:51 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/plugin-install.php?tab=search&s=tournament" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
46.14.111.23 - - [20/May/2015:13:21:05 +0200] "GET /wp-includes/js/wp-emoji-release.min.js?ver=4.2.2 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:10 +0200] "GET /wp-content/themes/zerif-lite/css/owl.carousel.css?ver=v1 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:10 +0200] "GET /wp-content/themes/zerif-lite/css/font-awesome.min.css?ver=v1 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:10 +0200] "GET /wp-content/themes/zerif-lite/css/jquery.vegas.min.css?ver=v1 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:10 +0200] "GET /wp-content/themes/zerif-lite/css/pixeden-icons.css?ver=v1 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:10 +0200] "GET /wp-content/themes/zerif-lite/css/owl.theme.css?ver=v1 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:10 +0200] "GET /wp-content/themes/zerif-lite/css/bootstrap.css?ver=4.2.2 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
